country,country_name,country_id,year,family,seat_share,cabinet_share
AUS,Australia,33,1978,con,68.5,100
AUS,Australia,33,1978,eco,0,0
AUS,Australia,33,1978,lib,0.8,0
AUS,Australia,33,1978,other,0,0
AUS,Australia,33,1978,right,0,0
AUS,Australia,33,1978,soc,30.6,0
AUS,Australia,33,1979,agr,0,0
AUS,Australia,33,1979,chr,0,0
AUS,Australia,33,1979,com,0,0
AUS,Australia,33,1979,con,68.5,100
AUS,Australia,33,1979,eco,0,0
AUS,Australia,33,1979,lib,0.8,0
AUS,Australia,33,1979,other,0,0
AUS,Australia,33,1979,right,0,0
AUS,Australia,33,1979,soc,30.6,0
AUS,Australia,33,1980,agr,0,0
AUS,Australia,33,1980,chr,0,0
AUS,Australia,33,1980,com,0,0
AUS,Australia,33,1980,con,68.5,100
AUS,Australia,33,1980,eco,0,0
AUS,Australia,33,1980,lib,0.8,0
AUS,Australia,33,1980,other,0,0
AUS,Australia,33,1980,right,0,0
AUS,Australia,33,1980,soc,30.6,0
AUS,Australia,33,1981,agr,0,0
AUS,Australia,33,1981,chr,0,0
AUS,Australia,33,1981,com,0,0
AUS,Australia,33,1981,con,59.2,100
AUS,Australia,33,1981,eco,0,0
AUS,Australia,33,1981,lib,0,0
AUS,Australia,33,1981,other,0,0
AUS,Australia,33,1981,right,0,0
AUS,Australia,33,1981,soc,40.8,0
AUS,Australia,33,1982,agr,0,0
AUS,Australia,33,1982,chr,0,0
AUS,Australia,33,1982,com,0,0
AUS,Australia,33,1982,con,59.2,100
AUS,Australia,33,1982,eco,0,0
AUS,Australia,33,1982,lib,0,0
AUS,Australia,33,1982,other,0,0
AUS,Australia,33,1982,right,0,0
AUS,Australia,33,1982,soc,40.8,0
AUS,Australia,33,1983,agr,0,0
AUS,Australia,33,1983,chr,0,0
AUS,Australia,33,1983,com,0,0
AUS,Australia,33,1983,con,59.2,100
AUS,Australia,33,1983,eco,0,0
AUS,Australia,33,1983,lib,0,0
AUS,Australia,33,1983,other,0,0
AUS,Australia,33,1983,right,0,0
AUS,Australia,33,1983,soc,40.8,0
AUS,Australia,33,1984,agr,0,0
AUS,Australia,33,1984,chr,0,0
AUS,Australia,33,1984,com,0,0
AUS,Australia,33,1984,con,40,0
AUS,Australia,33,1984,eco,0,0
AUS,Australia,33,1984,lib,0,0
AUS,Australia,33,1984,other,0,0
AUS,Australia,33,1984,right,0,0
AUS,Australia,33,1984,soc,60,100
AUS,Australia,33,1985,agr,0,0
AUS,Australia,33,1985,chr,0,0
AUS,Australia,33,1985,com,0,0
AUS,Australia,33,1985,con,43.9,0
AUS,Australia,33,1985,eco,0,0
AUS,Australia,33,1985,lib,0.7,0
AUS,Australia,33,1985,other,0,0
AUS,Australia,33,1985,right,0,0
AUS,Australia,33,1985,soc,55.4,100
AUS,Australia,33,1986,agr,0,0
AUS,Australia,33,1986,chr,0,0
AUS,Australia,33,1986,com,0,0
AUS,Australia,33,1986,con,43.9,0
AUS,Australia,33,1986,eco,0,0
AUS,Australia,33,1986,lib,0.7,0
AUS,Australia,33,1986,other,0,0
AUS,Australia,33,1986,right,0,0
AUS,Australia,33,1986,soc,55.4,100
AUS,Australia,33,1987,agr,0,0
AUS,Australia,33,1987,chr,0,0
AUS,Australia,33,1987,com,0,0
AUS,Australia,33,1987,con,43.9,0
AUS,Australia,33,1987,eco,0,0
AUS,Australia,33,1987,lib,0.7,0
AUS,Australia,33,1987,other,0,0
AUS,Australia,33,1987,right,0,0
AUS,Australia,33,1987,soc,55.4,100
AUS,Australia,33,1988,agr,0,0
AUS,Australia,33,1988,chr,0,0
AUS,Australia,33,1988,com,0,0
AUS,Australia,33,1988,con,41.9,0
AUS,Australia,33,1988,eco,0,0
AUS,Australia,33,1988,lib,0,0
AUS,Australia,33,1988,other,0,0
AUS,Australia,33,1988,right,0,0
AUS,Australia,33,1988,soc,58.1,100
AUS,Australia,33,1989,agr,0,0
AUS,Australia,33,1989,chr,0,0
AUS,Australia,33,1989,com,0,0
AUS,Australia,33,1989,con,41.9,0
AUS,Australia,33,1989,eco,0,0
AUS,Australia,33,1989,lib,0,0
AUS,Australia,33,1989,other,0,0
AUS,Australia,33,1989,right,0,0
AUS,Australia,33,1989,soc,58.1,100
AUS,Australia,33,1990,agr,0,0
AUS,Australia,33,1990,chr,0,0
AUS,Australia,33,1990,com,0,0
AUS,Australia,33,1990,con,41.9,0
AUS,Australia,33,1990,eco,0,0
AUS,Australia,33,1990,lib,0,0
AUS,Australia,33,1990,other,0,0
AUS,Australia,33,1990,right,0,0
AUS,Australia,33,1990,soc,58.1,100
AUS,Australia,33,1991,agr,0,0
AUS,Australia,33,1991,chr,0,0
AUS,Australia,33,1991,com,0,0
AUS,Australia,33,1991,con,46.6,0
AUS,Australia,33,1991,eco,0,0
AUS,Australia,33,1991,lib,0,0
AUS,Australia,33,1991,other,0.7,0
AUS,Australia,33,1991,right,0,0
AUS,Australia,33,1991,soc,52.7,100
AUS,Australia,33,1992,agr,0,0
AUS,Australia,33,1992,chr,0,0
AUS,Australia,33,1992,com,0,0
AUS,Australia,33,1992,con,46.6,0
AUS,Australia,33,1992,eco,0,0
AUS,Australia,33,1992,lib,0,0
AUS,Australia,33,1992,other,0.7,0
AUS,Australia,33,1992,right,0,0
AUS,Australia,33,1992,soc,52.7,100
AUS,Australia,33,1993,agr,0,0
AUS,Australia,33,1993,chr,0,0
AUS,Australia,33,1993,com,0,0
AUS,Australia,33,1993,con,46.6,0
AUS,Australia,33,1993,eco,0,0
AUS,Australia,33,1993,lib,0,0
AUS,Australia,33,1993,other,0.7,0
AUS,Australia,33,1993,right,0,0
AUS,Australia,33,1993,soc,52.7,100
AUS,Australia,33,1994,agr,0,0
AUS,Australia,33,1994,chr,0,0
AUS,Australia,33,1994,com,0,0
AUS,Australia,33,1994,con,44.2,0
AUS,Australia,33,1994,eco,0,0
AUS,Australia,33,1994,lib,0,0
AUS,Australia,33,1994,other,1.4,0
AUS,Australia,33,1994,right,0,0
AUS,Australia,33,1994,soc,54.4,100
AUS,Australia,33,1995,agr,0,0
AUS,Australia,33,1995,chr,0,0
AUS,Australia,33,1995,com,0,0
AUS,Australia,33,1995,con,44.2,0
AUS,Australia,33,1995,eco,0,0
AUS,Australia,33,1995,lib,0,0
AUS,Australia,33,1995,other,1.4,0
AUS,Australia,33,1995,right,0,0
AUS,Australia,33,1995,soc,54.4,100
AUS,Australia,33,1996,agr,0,0
AUS,Australia,33,1996,chr,0,0
AUS,Australia,33,1996,com,0,0
AUS,Australia,33,1996,con,44.2,0
AUS,Australia,33,1996,eco,0,0
AUS,Australia,33,1996,lib,0,0
AUS,Australia,33,1996,other,1.4,0
AUS,Australia,33,1996,right,0,0
AUS,Australia,33,1996,soc,54.4,100
AUS,Australia,33,1997,agr,0,0
AUS,Australia,33,1997,chr,0,0
AUS,Australia,33,1997,com,0,0
AUS,Australia,33,1997,con,62.8,100
AUS,Australia,33,1997,eco,0,0
AUS,Australia,33,1997,lib,0.7,0
AUS,Australia,33,1997,other,3.4,0
AUS,Australia,33,1997,right,0,0
AUS,Australia,33,1997,soc,33.1,0
AUS,Australia,33,1998,agr,0,0
AUS,Australia,33,1998,chr,0,0
AUS,Australia,33,1998,com,0,0
AUS,Australia,33,1998,con,62.8,100
AUS,Australia,33,1998,eco,0,0
AUS,Australia,33,1998,lib,0.7,0
AUS,Australia,33,1998,other,3.4,0
AUS,Australia,33,1998,right,0,0
AUS,Australia,33,1998,soc,33.1,0
AUS,Australia,33,1999,agr,0,0
AUS,Australia,33,1999,chr,0,0
AUS,Australia,33,1999,com,0,0
AUS,Australia,33,1999,con,54.1,100
AUS,Australia,33,1999,eco,0,0
AUS,Australia,33,1999,lib,0,0
AUS,Australia,33,1999,other,0.7,0
AUS,Australia,33,1999,right,0,0
AUS,Australia,33,1999,soc,45.3,0
AUS,Australia,33,2000,agr,0,0
AUS,Australia,33,2000,chr,0,0
AUS,Australia,33,2000,com,0,0
AUS,Australia,33,2000,con,54.1,100
AUS,Australia,33,2000,eco,0,0
AUS,Australia,33,2000,lib,0,0
AUS,Australia,33,2000,other,0.7,0
AUS,Australia,33,2000,right,0,0
AUS,Australia,33,2000,soc,45.3,0
AUS,Australia,33,2001,agr,0,0
AUS,Australia,33,2001,chr,0,0
AUS,Australia,33,2001,com,0,0
AUS,Australia,33,2001,con,54.1,100
AUS,Australia,33,2001,eco,0,0
AUS,Australia,33,2001,lib,0,0
AUS,Australia,33,2001,other,0.7,0
AUS,Australia,33,2001,right,0,0
AUS,Australia,33,2001,soc,45.3,0
AUS,Australia,33,2002,agr,0,0
AUS,Australia,33,2002,chr,0,0
AUS,Australia,33,2002,com,0,0
AUS,Australia,33,2002,con,54,100
AUS,Australia,33,2002,eco,0,0
AUS,Australia,33,2002,lib,0.7,0
AUS,Australia,33,2002,other,2,0
AUS,Australia,33,2002,right,0,0
AUS,Australia,33,2002,soc,43.3,0
AUS,Australia,33,2003,agr,0,0
AUS,Australia,33,2003,chr,0,0
AUS,Australia,33,2003,com,0,0
AUS,Australia,33,2003,con,54,100
AUS,Australia,33,2003,eco,0,0
AUS,Australia,33,2003,lib,0.7,0
AUS,Australia,33,2003,other,2,0
AUS,Australia,33,2003,right,0,0
AUS,Australia,33,2003,soc,43.3,0
AUS,Australia,33,2004,agr,0,0
AUS,Australia,33,2004,chr,0,0
AUS,Australia,33,2004,com,0,0
AUS,Australia,33,2004,con,54,100
AUS,Australia,33,2004,eco,0,0
AUS,Australia,33,2004,lib,0.7,0
AUS,Australia,33,2004,other,2,0
AUS,Australia,33,2004,right,0,0
AUS,Australia,33,2004,soc,43.3,0
AUS,Australia,33,2005,agr,0,0
AUS,Australia,33,2005,chr,0,0
AUS,Australia,33,2005,com,0,0
AUS,Australia,33,2005,con,57.3,100
AUS,Australia,33,2005,eco,0,0
AUS,Australia,33,2005,lib,0.7,0
AUS,Australia,33,2005,other,2,0
AUS,Australia,33,2005,right,0,0
AUS,Australia,33,2005,soc,40,0
AUS,Australia,33,2006,agr,0,0
AUS,Australia,33,2006,chr,0,0
AUS,Australia,33,2006,com,0,0
AUS,Australia,33,2006,con,57.3,100
AUS,Australia,33,2006,eco,0,0
AUS,Australia,33,2006,lib,0.7,0
AUS,Australia,33,2006,other,2,0
AUS,Australia,33,2006,right,0,0
AUS,Australia,33,2006,soc,40,0
AUS,Australia,33,2007,agr,0,0
AUS,Australia,33,2007,chr,0,0
AUS,Australia,33,2007,com,0,0
AUS,Australia,33,2007,con,57.3,100
AUS,Australia,33,2007,eco,0,0
AUS,Australia,33,2007,lib,0.7,0
AUS,Australia,33,2007,other,2,0
AUS,Australia,33,2007,right,0,0
AUS,Australia,33,2007,soc,40,0
AUS,Australia,33,2008,agr,0,0
AUS,Australia,33,2008,chr,0,0
AUS,Australia,33,2008,com,0,0
AUS,Australia,33,2008,con,43.3,0
AUS,Australia,33,2008,eco,0,0
AUS,Australia,33,2008,lib,0,0
AUS,Australia,33,2008,other,1.3,0
AUS,Australia,33,2008,right,0,0
AUS,Australia,33,2008,soc,55.3,100
AUS,Australia,33,2009,agr,0,0
AUS,Australia,33,2009,chr,0,0
AUS,Australia,33,2009,com,0,0
AUS,Australia,33,2009,con,43.3,0
AUS,Australia,33,2009,eco,0,0
AUS,Australia,33,2009,lib,0,0
AUS,Australia,33,2009,other,1.3,0
AUS,Australia,33,2009,right,0,0
AUS,Australia,33,2009,soc,55.3,100
AUS,Australia,33,2010,agr,0,0
AUS,Australia,33,2010,chr,0,0
AUS,Australia,33,2010,com,0,0
AUS,Australia,33,2010,con,43.3,0
AUS,Australia,33,2010,eco,0,0
AUS,Australia,33,2010,lib,0,0
AUS,Australia,33,2010,other,1.3,0
AUS,Australia,33,2010,right,0,0
AUS,Australia,33,2010,soc,55.3,100
AUS,Australia,33,2011,agr,0,0
AUS,Australia,33,2011,chr,0,0
AUS,Australia,33,2011,com,0,0
AUS,Australia,33,2011,con,34,0
AUS,Australia,33,2011,eco,0.7,0
AUS,Australia,33,2011,lib,14.7,0
AUS,Australia,33,2011,other,2.7,0
AUS,Australia,33,2011,right,0,0
AUS,Australia,33,2011,soc,48,100
AUS,Australia,33,2012,agr,0,0
AUS,Australia,33,2012,chr,0,0
AUS,Australia,33,2012,com,0,0
AUS,Australia,33,2012,con,34,0
AUS,Australia,33,2012,eco,0.7,0
AUS,Australia,33,2012,lib,14.7,0
AUS,Australia,33,2012,other,2.7,0
AUS,Australia,33,2012,right,0,0
AUS,Australia,33,2012,soc,48,100
AUS,Australia,33,2013,agr,0,0
AUS,Australia,33,2013,chr,0,0
AUS,Australia,33,2013,com,0,0
AUS,Australia,33,2013,con,34,0
AUS,Australia,33,2013,eco,0.7,0
AUS,Australia,33,2013,lib,14.7,0
AUS,Australia,33,2013,other,2.7,0
AUS,Australia,33,2013,right,0,0
AUS,Australia,33,2013,soc,48,100
AUS,Australia,33,2014,agr,0,0
AUS,Australia,33,2014,chr,0,0
AUS,Australia,33,2014,com,0,0
AUS,Australia,33,2014,con,44.7,74.4
AUS,Australia,33,2014,eco,0.7,0
AUS,Australia,33,2014,lib,16,25.5
AUS,Australia,33,2014,other,1.3,0
AUS,Australia,33,2014,right,0,0
AUS,Australia,33,2014,soc,37.3,0
AUS,Australia,33,2015,agr,0,0
AUS,Australia,33,2015,chr,0,0
AUS,Australia,33,2015,com,0,0
AUS,Australia,33,2015,con,44.7,74.4
AUS,Australia,33,2015,eco,0.7,0
AUS,Australia,33,2015,lib,16,25.5
AUS,Australia,33,2015,other,1.3,0
AUS,Australia,33,2015,right,0,0
AUS,Australia,33,2015,soc,37.3,0
AUS,Australia,33,2016,agr,0,0
AUS,Australia,33,2016,chr,0,0
AUS,Australia,33,2016,com,0,0
AUS,Australia,33,2016,con,44.7,74.4
AUS,Australia,33,2016,eco,0.7,0
AUS,Australia,33,2016,lib,16,25.5
AUS,Australia,33,2016,other,1.3,0
AUS,Australia,33,2016,right,0,0
AUS,Australia,33,2016,soc,37.3,0
AUS,Australia,33,2017,agr,0,0
AUS,Australia,33,2017,chr,0,0
AUS,Australia,33,2017,com,0,0
AUS,Australia,33,2017,con,36.7,72.4
AUS,Australia,33,2017,eco,0.7,0
AUS,Australia,33,2017,lib,14.7,27.6
AUS,Australia,33,2017,other,1.3,0
AUS,Australia,33,2017,right,0,0
AUS,Australia,33,2017,soc,46.7,0
AUS,Australia,33,2018,agr,0,0
AUS,Australia,33,2018,chr,0,0
AUS,Australia,33,2018,com,0,0
AUS,Australia,33,2018,con,36.7,72.4
AUS,Australia,33,2018,eco,0.7,0
AUS,Australia,33,2018,lib,14.7,27.6
AUS,Australia,33,2018,other,1.3,0
AUS,Australia,33,2018,right,0,0
AUS,Australia,33,2018,soc,46.7,0
AUS,Australia,33,2019,agr,0,0
AUS,Australia,33,2019,chr,0,0
AUS,Australia,33,2019,com,0,0
AUS,Australia,33,2019,con,36.7,72.4
AUS,Australia,33,2019,eco,0.7,0
AUS,Australia,33,2019,lib,14.7,27.6
AUS,Australia,33,2019,other,1.3,0
AUS,Australia,33,2019,right,0,0
AUS,Australia,33,2019,soc,46.7,0
AUS,Australia,33,2020,agr,0,0
AUS,Australia,33,2020,chr,0,0
AUS,Australia,33,2020,com,0,0
AUS,Australia,33,2020,con,35.8,70.1
AUS,Australia,33,2020,eco,0.7,0
AUS,Australia,33,2020,lib,15.9,29.9
AUS,Australia,33,2020,other,2,0
AUS,Australia,33,2020,right,0,0
AUS,Australia,33,2020,soc,45.7,0
AUT,Austria,59,1920,agr,2.9,0
AUT,Austria,59,1920,chr,40.6,48.9
AUT,Austria,59,1920,com,0,0
AUT,Austria,59,1920,con,5.9,0
AUT,Austria,59,1920,eco,0,0
AUT,Austria,59,1920,lib,2.4,0
AUT,Austria,59,1920,other,2.9,0
AUT,Austria,59,1920,right,2.9,0
AUT,Austria,59,1920,soc,42.4,51.1
AUT,Austria,59,1921,agr,0,0
AUT,Austria,59,1921,chr,46.4,100
AUT,Austria,59,1921,com,0,0
AUT,Austria,59,1921,con,11.5,0
AUT,Austria,59,1921,eco,0,0
AUT,Austria,59,1921,lib,0,0
AUT,Austria,59,1921,other,0.5,0
AUT,Austria,59,1921,right,3.8,0
AUT,Austria,59,1921,soc,37.7,0
AUT,Austria,59,1922,agr,0,0
AUT,Austria,59,1922,chr,46.4,80.2
AUT,Austria,59,1922,com,0,0
AUT,Austria,59,1922,con,11.5,19.8
AUT,Austria,59,1922,eco,0,0
AUT,Austria,59,1922,lib,0,0
AUT,Austria,59,1922,other,0.5,0
AUT,Austria,59,1922,right,3.8,0
AUT,Austria,59,1922,soc,37.7,0
AUT,Austria,59,1923,agr,0,0
AUT,Austria,59,1923,chr,46.4,80.2
AUT,Austria,59,1923,com,0,0
AUT,Austria,59,1923,con,11.5,19.8
AUT,Austria,59,1923,eco,0,0
AUT,Austria,59,1923,lib,0,0
AUT,Austria,59,1923,other,0.5,0
AUT,Austria,59,1923,right,3.8,0
AUT,Austria,59,1923,soc,37.7,0
AUT,Austria,59,1924,agr,0,0
AUT,Austria,59,1924,chr,49.7,89.1
AUT,Austria,59,1924,com,0,0
AUT,Austria,59,1924,con,6.1,10.9
AUT,Austria,59,1924,eco,0,0
AUT,Austria,59,1924,lib,0,0
AUT,Austria,59,1924,other,0,0
AUT,Austria,59,1924,right,3,0
AUT,Austria,59,1924,soc,41.2,0
AUT,Austria,59,1925,agr,0,0
AUT,Austria,59,1925,chr,49.7,89.1
AUT,Austria,59,1925,com,0,0
AUT,Austria,59,1925,con,6.1,10.9
AUT,Austria,59,1925,eco,0,0
AUT,Austria,59,1925,lib,0,0
AUT,Austria,59,1925,other,0,0
AUT,Austria,59,1925,right,3,0
AUT,Austria,59,1925,soc,41.2,0
AUT,Austria,59,1926,agr,0,0
AUT,Austria,59,1926,chr,49.7,89.1
AUT,Austria,59,1926,com,0,0
AUT,Austria,59,1926,con,6.1,10.9
AUT,Austria,59,1926,eco,0,0
AUT,Austria,59,1926,lib,0,0
AUT,Austria,59,1926,other,0,0
AUT,Austria,59,1926,right,3,0
AUT,Austria,59,1926,soc,41.2,0
AUT,Austria,59,1927,agr,0,0
AUT,Austria,59,1927,chr,49.7,84.5
AUT,Austria,59,1927,com,0,0
AUT,Austria,59,1927,con,6.1,10.3
AUT,Austria,59,1927,eco,0,0
AUT,Austria,59,1927,lib,0,0
AUT,Austria,59,1927,other,0,0
AUT,Austria,59,1927,right,3,5.2
AUT,Austria,59,1927,soc,41.2,0
AUT,Austria,59,1928,agr,0,0
AUT,Austria,59,1928,chr,44.2,77.7
AUT,Austria,59,1928,com,0,0
AUT,Austria,59,1928,con,7.3,12.8
AUT,Austria,59,1928,eco,0,0
AUT,Austria,59,1928,lib,0,0
AUT,Austria,59,1928,other,0,0
AUT,Austria,59,1928,right,5.5,9.6
AUT,Austria,59,1928,soc,43,0
AUT,Austria,59,1929,agr,0,0
AUT,Austria,59,1929,chr,44.2,77.7
AUT,Austria,59,1929,com,0,0
AUT,Austria,59,1929,con,7.3,12.8
AUT,Austria,59,1929,eco,0,0
AUT,Austria,59,1929,lib,0,0
AUT,Austria,59,1929,other,0,0
AUT,Austria,59,1929,right,5.5,9.6
AUT,Austria,59,1929,soc,43,0
AUT,Austria,59,1930,agr,0,0
AUT,Austria,59,1930,chr,44.2,77.7
AUT,Austria,59,1930,com,0,0
AUT,Austria,59,1930,con,7.3,12.8
AUT,Austria,59,1930,eco,0,0
AUT,Austria,59,1930,lib,0,0
AUT,Austria,59,1930,other,0,0
AUT,Austria,59,1930,right,5.5,9.6
AUT,Austria,59,1930,soc,43,0
AUT,Austria,59,1931,agr,0,0
AUT,Austria,59,1931,chr,40,77.6
AUT,Austria,59,1931,com,0,0
AUT,Austria,59,1931,con,6.1,11.8
AUT,Austria,59,1931,eco,0,0
AUT,Austria,59,1931,lib,0,0
AUT,Austria,59,1931,other,0,0
AUT,Austria,59,1931,right,10.3,10.6
AUT,Austria,59,1931,soc,43.6,0
AUT,Austria,59,1932,agr,0,0
AUT,Austria,59,1932,chr,40,77.6
AUT,Austria,59,1932,com,0,0
AUT,Austria,59,1932,con,6.1,11.8
AUT,Austria,59,1932,eco,0,0
AUT,Austria,59,1932,lib,0,0
AUT,Austria,59,1932,other,0,0
AUT,Austria,59,1932,right,10.3,10.6
AUT,Austria,59,1932,soc,43.6,0
AUT,Austria,59,1933,agr,0,0
AUT,Austria,59,1933,chr,40,79.5
AUT,Austria,59,1933,com,0,0
AUT,Austria,59,1933,con,6.1,0
AUT,Austria,59,1933,eco,0,0
AUT,Austria,59,1933,lib,0,0
AUT,Austria,59,1933,other,0,0
AUT,Austria,59,1933,right,10.3,20.4
AUT,Austria,59,1933,soc,43.6,0
AUT,Austria,59,1934,agr,0,0
AUT,Austria,59,1934,chr,40,79.5
AUT,Austria,59,1934,com,0,0
AUT,Austria,59,1934,con,6.1,0
AUT,Austria,59,1934,eco,0,0
AUT,Austria,59,1934,lib,0,0
AUT,Austria,59,1934,other,0,0
AUT,Austria,59,1934,right,10.3,20.4
AUT,Austria,59,1934,soc,43.6,0
AUT,Austria,59,1935,agr,0,0
AUT,Austria,59,1935,chr,40,79.5
AUT,Austria,59,1935,com,0,0
AUT,Austria,59,1935,con,6.1,0
AUT,Austria,59,1935,eco,0,0
AUT,Austria,59,1935,lib,0,0
AUT,Austria,59,1935,other,0,0
AUT,Austria,59,1935,right,10.3,20.4
AUT,Austria,59,1935,soc,43.6,0
AUT,Austria,59,1936,agr,0,0
AUT,Austria,59,1936,chr,40,79.5
AUT,Austria,59,1936,com,0,0
AUT,Austria,59,1936,con,6.1,0
AUT,Austria,59,1936,eco,0,0
AUT,Austria,59,1936,lib,0,0
AUT,Austria,59,1936,other,0,0
AUT,Austria,59,1936,right,10.3,20.4
AUT,Austria,59,1936,soc,43.6,0
AUT,Austria,59,1937,agr,0,0
AUT,Austria,59,1937,chr,40,79.5
AUT,Austria,59,1937,com,0,0
AUT,Austria,59,1937,con,6.1,0
AUT,Austria,59,1937,eco,0,0
AUT,Austria,59,1937,lib,0,0
AUT,Austria,59,1937,other,0,0
AUT,Austria,59,1937,right,10.3,20.4
AUT,Austria,59,1937,soc,43.6,0
AUT,Austria,59,1938,agr,0,0
AUT,Austria,59,1938,chr,40,79.5
AUT,Austria,59,1938,com,0,0
AUT,Austria,59,1938,con,6.1,0
AUT,Austria,59,1938,eco,0,0
AUT,Austria,59,1938,lib,0,0
AUT,Austria,59,1938,other,0,0
AUT,Austria,59,1938,right,10.3,20.4
AUT,Austria,59,1938,soc,43.6,0
AUT,Austria,59,1939,agr,0,0
AUT,Austria,59,1939,chr,40,79.5
AUT,Austria,59,1939,com,0,0
AUT,Austria,59,1939,con,6.1,0
AUT,Austria,59,1939,eco,0,0
AUT,Austria,59,1939,lib,0,0
AUT,Austria,59,1939,other,0,0
AUT,Austria,59,1939,right,10.3,20.4
AUT,Austria,59,1939,soc,43.6,0
AUT,Austria,59,1940,agr,0,0
AUT,Austria,59,1940,chr,40,79.5
AUT,Austria,59,1940,com,0,0
AUT,Austria,59,1940,con,6.1,0
AUT,Austria,59,1940,eco,0,0
AUT,Austria,59,1940,lib,0,0
AUT,Austria,59,1940,other,0,0
AUT,Austria,59,1940,right,10.3,20.4
AUT,Austria,59,1940,soc,43.6,0
AUT,Austria,59,1941,agr,0,0
AUT,Austria,59,1941,chr,40,79.5
AUT,Austria,59,1941,com,0,0
AUT,Austria,59,1941,con,6.1,0
AUT,Austria,59,1941,eco,0,0
AUT,Austria,59,1941,lib,0,0
AUT,Austria,59,1941,other,0,0
AUT,Austria,59,1941,right,10.3,20.4
AUT,Austria,59,1941,soc,43.6,0
AUT,Austria,59,1942,agr,0,0
AUT,Austria,59,1942,chr,40,79.5
AUT,Austria,59,1942,com,0,0
AUT,Austria,59,1942,con,6.1,0
AUT,Austria,59,1942,eco,0,0
AUT,Austria,59,1942,lib,0,0
AUT,Austria,59,1942,other,0,0
AUT,Austria,59,1942,right,10.3,20.4
AUT,Austria,59,1942,soc,43.6,0
AUT,Austria,59,1943,agr,0,0
AUT,Austria,59,1943,chr,40,79.5
AUT,Austria,59,1943,com,0,0
AUT,Austria,59,1943,con,6.1,0
AUT,Austria,59,1943,eco,0,0
AUT,Austria,59,1943,lib,0,0
AUT,Austria,59,1943,other,0,0
AUT,Austria,59,1943,right,10.3,20.4
AUT,Austria,59,1943,soc,43.6,0
AUT,Austria,59,1944,agr,0,0
AUT,Austria,59,1944,chr,40,79.5
AUT,Austria,59,1944,com,0,0
AUT,Austria,59,1944,con,6.1,0
AUT,Austria,59,1944,eco,0,0
AUT,Austria,59,1944,lib,0,0
AUT,Austria,59,1944,other,0,0
AUT,Austria,59,1944,right,10.3,20.4
AUT,Austria,59,1944,soc,43.6,0
AUT,Austria,59,1945,agr,0,0
AUT,Austria,59,1945,chr,40,79.5
AUT,Austria,59,1945,com,0,0
AUT,Austria,59,1945,con,6.1,0
AUT,Austria,59,1945,eco,0,0
AUT,Austria,59,1945,lib,0,0
AUT,Austria,59,1945,other,0,0
AUT,Austria,59,1945,right,10.3,20.4
AUT,Austria,59,1945,soc,43.6,0
AUT,Austria,59,1946,agr,0,0
AUT,Austria,59,1946,chr,51.5,51.5
AUT,Austria,59,1946,com,2.4,2.4
AUT,Austria,59,1946,con,0,0
AUT,Austria,59,1946,eco,0,0
AUT,Austria,59,1946,lib,0,0
AUT,Austria,59,1946,other,0,0
AUT,Austria,59,1946,right,0,0
AUT,Austria,59,1946,soc,46.1,46.1
AUT,Austria,59,1947,agr,0,0
AUT,Austria,59,1947,chr,51.5,51.5
AUT,Austria,59,1947,com,2.4,2.4
AUT,Austria,59,1947,con,0,0
AUT,Austria,59,1947,eco,0,0
AUT,Austria,59,1947,lib,0,0
AUT,Austria,59,1947,other,0,0
AUT,Austria,59,1947,right,0,0
AUT,Austria,59,1947,soc,46.1,46.1
AUT,Austria,59,1948,agr,0,0
AUT,Austria,59,1948,chr,51.5,52.8
AUT,Austria,59,1948,com,2.4,0
AUT,Austria,59,1948,con,0,0
AUT,Austria,59,1948,eco,0,0
AUT,Austria,59,1948,lib,0,0
AUT,Austria,59,1948,other,0,0
AUT,Austria,59,1948,right,0,0
AUT,Austria,59,1948,soc,46.1,47.2
AUT,Austria,59,1949,agr,0,0
AUT,Austria,59,1949,chr,51.5,52.8
AUT,Austria,59,1949,com,2.4,0
AUT,Austria,59,1949,con,0,0
AUT,Austria,59,1949,eco,0,0
AUT,Austria,59,1949,lib,0,0
AUT,Austria,59,1949,other,0,0
AUT,Austria,59,1949,right,0,0
AUT,Austria,59,1949,soc,46.1,47.2
AUT,Austria,59,1950,agr,0,0
AUT,Austria,59,1950,chr,46.7,53.5
AUT,Austria,59,1950,com,3,0
AUT,Austria,59,1950,con,0,0
AUT,Austria,59,1950,eco,0,0
AUT,Austria,59,1950,lib,0,0
AUT,Austria,59,1950,other,0,0
AUT,Austria,59,1950,right,9.7,0
AUT,Austria,59,1950,soc,40.6,46.5
AUT,Austria,59,1951,agr,0,0
AUT,Austria,59,1951,chr,46.7,53.5
AUT,Austria,59,1951,com,3,0
AUT,Austria,59,1951,con,0,0
AUT,Austria,59,1951,eco,0,0
AUT,Austria,59,1951,lib,0,0
AUT,Austria,59,1951,other,0,0
AUT,Austria,59,1951,right,9.7,0
AUT,Austria,59,1951,soc,40.6,46.5
AUT,Austria,59,1952,agr,0,0
AUT,Austria,59,1952,chr,46.7,53.5
AUT,Austria,59,1952,com,3,0
AUT,Austria,59,1952,con,0,0
AUT,Austria,59,1952,eco,0,0
AUT,Austria,59,1952,lib,0,0
AUT,Austria,59,1952,other,0,0
AUT,Austria,59,1952,right,9.7,0
AUT,Austria,59,1952,soc,40.6,46.5
