id,election_id,party_id,alliance_id,seats,vote_share,votes,data_source,description,comment
10432,1079,788,,9,7.44,330199,cec,,
10433,1079,1816,,8,6.99,310154,cec,,
10434,1079,1303,,7,6.06,268775,cec,,
10435,1079,2322,,0,1.88,83609,cec,,
10436,1079,732,,13,10.6,470211,cec,Electoral alliance: Joint List,
10437,1079,2353,10436,,,,,,
10438,1079,1846,10436,,,,,,
10439,1079,805,10436,,,,,,
10440,1079,2726,,7,5.87,260655,cec,Electoral alliance: Yamina,
10441,1079,2718,10440,,,,,,
10442,1079,214,10440,,,,,,
10443,1079,1357,10440,,,,,,
10444,1079,244,,6,4.8,212782,cec,Electoral alliance: Labor-Gesher,
10445,1079,1419,,5,4.34,192495,,"Electoral alliance: Democratic Union with Meretz, Green Movement and Israel Democratic Party",
10446,1079,2787,10444,,,,,,
10447,1080,1013,,71,37.5,1789417,bmi,Sebastian Kurz List – The New People's Party (Liste Sebastian Kurz – Die neue Volkspartei),
10448,1080,973,,40,21.2,1011868,bmi,,
10449,1080,50,,31,16.2,772666,bmi,,
10450,1080,2255,,15,8.1,387124,bmi,,
10451,1080,2651,,0,1.9,89169,bmi,,
10452,1080,1429,,26,13.9,664055,bmi,,
10454,1081,725,,108,38.21,1903687,cne,,
10455,1081,1273,,79,29.19,1454283,cne,,
10456,1081,557,,19,10.01,498549,cne,,
10457,1081,1295,,12,6.66,332018,cne,,
10458,1081,251,,5,4.44,221094,cne,,
10459,1081,1781,,4,3.49,173931,cne,,
10460,1081,2374,,1,1.14,56940,cne,,
10461,1081,2788,,1,1.35,67443,cne,,
10462,1081,2789,,1,1.35,67502,cne,,
10463,1081,2756,,0,0.81,40175,cne,,
10464,1082,528,,235,43.59,8051935,pkw,Informal electoral alliance: Zjednoczona Prawica (United Right),
10465,1082,512,,134,27.4,5060355,,Electoral alliance: Civic Coalition (Koalicja Obywatelska),
10466,1082,629,,24,12.56,2319946,pkw,Electoral alliance: The Left (Lewica),
10467,1082,2740,10466,19,,,,,
10468,1082,2790,10466,6,,,,,
10469,1082,664,,20,8.55,1578523,,Electoral alliance: Polish Coalition (Koalicja Polska),
10470,1082,1104,10469,1,,,,,
10471,1082,2600,10469,6,,,,,
10472,1082,1011,10469,3,,,,,
10473,1082,900,,1,0.17,32094,,,
10474,1082,2602,,5,6.81,1256953,,Electoral alliance: Confederation Liberty and Independence (Konfederacja Wolność i Niepodległość),
10475,1082,2398,10474,5,,,,,
10476,1082,2287,10474,1,,,,"Confederation of the Polish Crown (Konfederacja Korony Polskiej)
",
10477,1083,26,,29,15.11,366303,bafs,,
10478,1083,531,,25,11.38,275842,bafs,,
10479,1083,35,,39,16.84,408128,bafs,,
10480,1083,750,,53,25.59,620343,bafs,,
10481,1083,602,,3,2.08,50317,bafs,,
10482,1083,1012,,0,0.26,6238,bafs,,
10483,1083,1167,,1,1.05,25427,bafs,,
10484,1083,1226,10483,1,,,bafs,,
10485,1083,569,,0,0.32,7709,bafs,,
10486,1083,141,,28,13.2,319988,bafs,,
10487,1083,628,,0,0.13,3202,bafs,,
10488,1083,1318,,1,1.0,24145,bafs,,
10489,1083,1500,,1,0.75,18187,bafs,,
10490,1083,308,,16,7.8,189162,bafs,,
10491,1083,1213,,3,2.44,59206,bafs,,
10492,1083,2599,,0,0.22,5338,bafs,,
10493,1084,1255,,121,34.34,6239227,ceoc,,
10494,1084,368,,157,33.12,6018728,ceoc,,
10495,1084,296,,24,15.98,2903722,ceoc,,
10496,1084,448,,32,7.63,1387030,ceoc,,
10497,1084,1259,,3,6.55,1189607,ceoc,,
10498,1084,2791,,0,1.62,294092,ceoc,,
10499,1084,1189,,1,0.4,72546,ceoc,MP Jody Wilson-Raybould,
10500,1085,902,,120,28.0,6792199,boe,,
10501,1085,645,,89,20.81,5047040,boe,,
10502,1085,2380,,52,15.08,3656979,boe,,
10503,1085,2375,,10,6.8,1650318,boe,,
10504,1085,2605,,8,2.19,530225,boe,,
10505,1085,1361,,6,1.56,379002,boe,,
10506,1085,2603,,5,1.14,277621,boe,,
10507,1085,2723,,2,0.41,99078,boe,,
10508,1085,234,,2,0.51,124289,boe,,
10509,1085,520,,1,0.5,120456,boe,,
10510,1085,2724,,,,,boe,,
10511,1085,2376,10510,26,9.82,2381960,boe,Electoral alliance with Izquierda Unida (United Left).,
10512,1085,2606,10510,7,2.26,549173,,"Electoral alliance with Podem Catalunya (We Can Catalonia), Barcelona en Comú (Barcelona in Common), Iniciativa per Catalunya Verds (Initiative for Catalonia Greens) and Esquerra Unida i Alternativa (United and Alternative Left).",
10513,1085,2604,10510,2,0.78,188231,boe,"Electoral alliance with Podemos (We Can), Esquerda Unida (United Left Galicia) and ANOVA – Irmandade Nacionalista (Anova – Nationalist Brotherhood).",
10514,1085,757,,13,3.61,874859,boe,Electoral alliance with Sobiranistes (Sovereigntists).,
10515,1085,2792,,2,1.02,246971,boe,,
10516,1085,2804,,2,1.46,353541,boe,Electoral alliance with Equo (Equo).,Electoral alliance: More Country (Más País)
10517,1085,2607,10516,1,0.73,176287,boe,"Electoral alliance with Bloc Nacionalista Valencià (Valencian Nationalist Bloc), Iniciativa del Poble Valencià (Valencian People's Initiative), Verds Equo del País Valencià (Greens Equo of the Valencian Country) and Más País (More Country).",
10518,1085,2381,,0,0.94,228856,boe,,
10519,1085,2294,,2,0.37,88591,boe,"Partido Regionalista de Cantabria (Regionalist Party of Cantabria) 68,830 votes (0.28%); ¡Teruel Existe! (Teruel Exists) 19,761 votes (0.08%)",
10520,1086,773,,365,43.63,13966451,bbc,,
10521,1086,1556,,203,32.16,10295912,bbc,,
10522,1086,1284,,48,3.88,1242380,bbc,,
10523,1086,659,,11,11.55,3696419,bbc,,
10524,1086,319,,8,0.76,244127,bbc,,
10525,1086,689,,7,0.57,181853,bbc,,
10526,1086,311,,4,0.48,153265,bbc,,
10527,1086,1023,,2,0.37,118737,bbc,,
10528,1086,467,,1,2.7,865707,bbc,,
10529,1086,2731,,1,0.42,134115,bbc,,
10530,1086,2729,,0,2.01,644257,bbc,,
10531,1082,2331,10464,,,,pkw,,
10532,1082,2372,10464,,,,pkw,,
10533,1087,1428,,,,,,,
10534,1087,1411,10533,44,27.99,3989404,aec,,
10535,1087,154,10533,23,8.67,1236401,aec,,
10536,1087,184,10533,10,4.51,642233,aec,,
10537,1087,1253,,68,33.34,4752160,aec,,
10538,1087,751,,1,10.4,1482923,aec,,
10539,1087,2259,,0,3.43,488817,aec,,
10540,1087,386,,0,3.08,438587,aec,,
10541,1087,2258,,1,0.49,69736,aec,,
10542,1087,2630,,1,0.33,46931,aec,,
10543,1087,1396,,3,3.37,479836,aec,,
10544,1088,2217,,37,24.53,535573,elec-irl,,
10545,1088,280,,38,22.18,484315,elec-irl,"Seats include speaker of parliament (Ceann Comhairle), re-elected automatically.",
10546,1088,1393,,35,20.86,455568,elec-irl,,
10547,1088,30,,19,12.2,266353,elec-irl,,
10548,1088,1573,,12,7.13,155695,elec-irl,,
10549,1088,318,,6,4.38,95582,elec-irl,,
10550,1088,2619,,6,2.9,63397,elec-irl,,
10551,1061,1804,10389,,,,irti,,
10552,1088,2776,,5,2.63,57420,elec-irl,,
10553,1088,1804,10552,,,,,,
10554,1088,2795,,1,1.9,41575,elec-irl,,
10555,1088,2621,,1,0.39,8421,elec-irl,,
10556,1089,1759,,53,25.02,721166,ssr,,
10557,1089,220,,38,18.29,527172,ssr,,
10558,1089,2623,,17,8.24,237531,ssr,,
10559,1089,586,,17,7.97,229600,ssr,,
10560,1089,2751,,0,6.96,200780,ssr,,
10561,1089,2752,10560,0,,,ssr,,
10562,1089,1460,,13,6.22,179246,ssr,,
10563,1089,2796,,12,5.77,166325,ssr,,
10564,1089,1432,,0,4.65,134099,ssr,,
10565,1089,559,,0,3.9,112662,ssr,,
10566,1089,1072,,0,3.16,91171,ssr,,
10567,1089,1620,,0,2.05,59174,ssr,,
10568,1089,2797,,0,3.06,88220,ssr,,
10569,1089,2798,,0,2.93,84507,ssr,,
10570,1090,678,,36,29.46,1352449,knesset,,
10571,1090,2725,,33,26.59,1220381,knesset,,
10572,1090,732,,15,12.67,581507,knesset,Electoral alliance: Joint List,
10573,1090,2353,10572,,,,knesset,,
10574,1090,1846,10572,,,,knesset,,
10575,1090,805,10572,,,,knesset,,
10576,1090,788,,9,7.69,352853,knesset,,
10577,1090,1303,,7,5.98,274437,knesset,,
10578,1090,1816,,7,5.24,240689,knesset,,
10579,1090,2799,10571,,,,,,
10580,1090,2321,10571,,,,,,
10581,1090,2800,10571,,,,,,
10582,1079,2799,10430,,,,,,
10583,1079,2321,10430,,,,,,
10584,1079,2800,10430,,,,,,
10585,1047,2799,10053,,,,,,
10586,1047,2321,10053,,,,,,
10587,1047,2800,10053,,,,,,
10588,1090,2726,,6,5.24,240689,knesset,,
10589,1090,244,,7,5.83,267480,knesset,Electoral alliance: Labor-Gesher-Meretz,
10590,1090,2787,10589,,,,,,
10591,1090,1419,10589,,,,,,
10592,1082,2778,10465,,,,,,
10593,1082,2601,10465,,,,,,
10594,1082,1208,10465,,,,,,
10595,1062,1465,10191,,,,,,
10596,1062,2134,10191,,,,,,
10597,1062,2196,10191,,,,,,
10598,498,2302,,3,,,,,
10599,923,2440,8873,,,,mchale,,
10600,923,2561,8873,,,,mchale,,
10601,1025,199,,1,,,,MP Felice Žiža representing Slovenia's Italian community won in a separate election.,
10602,1025,65,,1,,,,MP Ferenc Horvath representing Slovenia's Hungarian community won in a separate election.,
10603,1045,66,,1,0.38,11640,vaalit,,
10604,1045,2801,,1,2.25,69427,,,
10605,1045,2645,,0,0.97,29943,vaalit,,
10606,830,2212,8059,,,,,,
10607,1059,982,10215,,,,,,
10608,1059,1570,10215,,,,,,
10609,1059,1548,10215,,,,,,
10610,821,306,7920,,,,,,
10611,1073,1521,,0,0.77,32143,,,
10612,1076,434,10250,1,,,,,
10613,566,2802,,4,,,essex,Vacant seats in SMD elections with turnout below required threshold.,
10614,1072,2376,10340,,,,,,
10615,1072,118,10340,,,,,,
10617,1072,520,10345,,,,,,
10621,192,2013,7212,,,,,,
10622,1003,2013,9519,,,,,,
10623,1089,2013,10556,,,,ssr,,
10624,1089,2750,10556,,,,ssr,,
10625,847,2803,8275,,,,,,
10626,1003,2803,9519,,,,,,
10627,1089,2803,10556,,,,ssr,,
10628,1082,1945,10466,,,,,,
10629,1024,1296,9785,,,,,,
10630,1046,118,10427,,,,,,
10631,998,2804,9456,,,,,,
10632,1005,2804,10371,,,,,,
10633,85,2056,,0,0.52,108746,epp,New Force (Fuerza Nueva),
10634,99,370,,0,0.54,134800,epp,,
10635,687,2056,,0,0.32,72162,epp,Liberal Independent Group (Grupo Independiente Liberal),
10636,1090,2322,,0,0.42,19402,,,
10637,1046,2804,10051,,,,,,
10638,1085,118,10510,,,,,,
10639,1076,921,10250,12,,,,,
10640,1076,2349,10255,,,,,,
10641,1055,1727,,,,,bwl,,
10642,1091,1045,,50,25.77,292124,vrk,,
10643,1091,191,,32,18.07,204791,vrk,,
10644,1091,581,,10,9.77,110773,vrk,,
10645,1091,1277,,13,9.58,108649,vrk,,
10646,1091,2805,,11,9.45,107093,vrk,,
10647,1091,482,,13,7.04,79755,,,
10648,1091,28,,3,4.97,56386,vrk,,
10649,1091,2763,,3,3.28,37197,vrk,,
10650,1091,2635,,0,2.36,26769,vrk,,
10651,1091,2762,,0,2.21,25098,vrk,,
10652,1091,2634,,1,2.06,23355,vrk,,
10653,1091,21,,1,1.7,19303,vrk,,
10654,1091,2121,,0,1.18,13337,vrk,,
10655,1091,58,,4,,,parline,,
10656,1092,878,,65,50.01,1443545,ec,,
10657,1092,997,,33,25.58,738275,ec,,
10658,1092,1171,,10,7.86,226757,ec,,
10659,1092,617,,10,7.59,219031,ec,,
10660,1092,891,,0,2.6,75020,ec,,
10661,1092,2806,,0,1.48,42613,ec,,
10662,1092,114,,2,1.17,33630,ec,,
10663,1093,1120,,110,28.9,1705777,bec,,
10664,1093,1015,,93,25.19,1486401,bec,,
10665,1093,2646,,55,15.37,906962,bec,,
10666,1093,2807,,33,9.08,535828,bec,,
10667,1042,2808,11014,,,,,,
10668,1094,276,,66,37.26,621035,ibz,Electoral alliance with Croatian Demochristian Democratic Party (Hrvatska demokršćanska stranka; HDS),
10669,1094,1102,10668,,,,ibz,,
10670,1094,2135,10668,,,,ibz,,
10671,1094,1493,,41,23.88,414645,osce,Electoral alliance: Restart Coalition (Restart koalicija) with Civic Liberal Alliance (Građansko-liberalni savez;  Glas) and Damir Bajs Independent List (Damir Bajs Nezavisna Lista; DBNL),
10672,1094,1465,10671,,,,osce,,
10673,1094,1627,10671,,,,ibz,,
10674,1094,2134,10671,,,,ibz,,
10675,1094,2196,10671,,,,ibz,,
10676,1094,2809,,16,10.89,181493,ibz,"Electoral alliance with Croatian Conservative Party (Hrvatska konzervativna stranka; HKS), Bloc for Croatia (Blok za Hrvatsku; BzH) and Green List (Zelena lista; ZL)",
10677,1094,2185,10676,,,,ibz,,
10678,1094,2615,,8,7.39,123194,ibz,,
10679,1062,2382,10199,,,,,,
10680,1094,2810,,7,6.99,116483,ibz,Electoral alliance: Green–Left Coalition (Zeleno–lijeva koalicija) with New Left (Nova ljevica; NL) and Workers' Front (Radnička fronta; RF),
10681,1094,2772,,3,3.98,66399,ibz,,
10682,1094,2612,,0,2.26,37628,ibz,,
10683,1094,1384,,1,1.3,21727,ibz,,
10684,1094,2614,,1,1.01,16900,ibz,,
10685,1094,2192,,5,1.76,10681,osce,,
10686,1094,2133,10685,3,0.78,13228,osce,,
10687,1093,425,,18,,,"bec, parline",,
10689,1093,2811,10665,,,,,,
10691,1069,2811,10263,,,,,,
10692,1093,948,,21,5.74,339030,bec,,
10693,1093,2395,,0,4.82,291484,bic,,
10694,1093,2746,,0,4.09,241267,,,
10695,1014,2813,9675,,,,,,
10696,1079,265,10434,,,,,,
10697,1079,249,10434,,,,,,
10698,852,249,8390,,,,,,
10699,852,265,8390,,,,,,
10700,1047,265,10055,,,,,,
10701,1047,249,10055,,,,,,
10702,1090,265,10577,,,,,,
10703,1090,249,10577,,,,,,
10704,1095,572,,15,22.34,79913,cy-gov,,
10705,1095,1575,,17,27.77,99328,cy-gov,,
10706,1095,851,,9,11.29,40395,cy-gov,,
10707,1095,1768,,4,6.78,24255,cy-gov,,
10708,1095,945,,4,6.72,24022,cy-gov,,
10709,1095,1621,,3,4.41,15762,cy-gov,,
10710,1095,2627,,0,1.0,3593,cy-gov,,
10711,1095,2626,,0,2.31,8254,cy-gov,,
10712,1095,2741,,4,6.1,21832,cy-gov,,
10713,1095,2815,,0,3.27,11712,cy-gov,,
10714,1095,2817,,0,2.82,10095,cy-gov,,
10715,1095,2818,,,1.56,5596,,,
10716,1095,2819,,0,1.35,4839,cy-gov,,
10717,1095,2820,,,1.28,4585,,,
10718,1096,558,,206,25.74,11955434,bwl,,
10719,1096,2253,,83,10.34,4803902,bwl,,
10720,1096,543,,92,11.46,5319952,bwl,,
10721,1096,791,,39,4.89,2270906,bwl,,
10722,1096,772,,118,14.75,6852206,bwl,,
10723,1096,41,,0,2.43,1127784,bwl,,
10724,1096,2649,,0,0.99,461570,bwl,,
10725,1096,1727,,,,,bwl,,
10726,1096,808,10725,152,18.9,8775471,bwl,,
10727,1096,1180,10725,45,5.17,2402827,bwl,,
10728,1096,2850,,1,0.12,55578,bwl,,
10729,1096,2821,,0,1.36,630153,bwl,,
10730,1096,301,,0,1.45,675353,bwl,,
10731,1097,1409,,34,21.87,2279130,kiesraad,,
10732,1097,1501,,17,10.79,1124482,kiesraad,,
10733,1097,235,,15,9.5,990601,kiesraad,,
10734,1097,345,,24,15.02,1565861,kiesraad,,
10735,1097,756,,8,5.16,537308,kiesraad,,
10736,1097,357,,9,5.98,623371,kiesraad,,
10737,1097,742,,9,5.73,597192,kiesraad,,
10738,1097,1206,,5,3.37,351275,kiesraad,,
10739,1097,990,,6,3.84,399750,kiesraad,,
10740,1097,2109,,1,1.02,106702,kiesraad,,
10741,1097,1251,,3,2.07,215249,kiesraad,,
10742,1097,2641,,3,2.03,211237,kiesraad,,
10743,1097,2642,,8,5.02,523083,kiesraad,,
10744,1097,2735,,3,2.42,252480,kiesraad,,
10745,1097,2823,,3,2.37,246620,kiesraad,,
10746,1097,2824,,1,1.0,104319,kiesraad,,
10747,1097,2288,,1,0.84,87238,kiesraad,BIJ1 (BIJ1),
10748,1098,1193,,72,34.66,19914883,mic,,
10749,1098,1540,,9,7.25,4166076,mic,,
10750,1098,940,,0,1.77,1018588,mic,,
10751,1098,2657,,39,20.0,11492094,mic,,
10752,1098,2826,,25,14.01,8050830,mic,,
10753,1098,837,,23,12.38,7114282,mic,,
10754,1098,2827,,5,4.51,2593396,mic,,
10756,1098,2828,,3,3.86,2215648,mic,,
10757,1099,2263,,72,27.13,1458151,volby,,
10758,1099,789,,0,4.66,250396,volby,,
10759,1099,1173,,0,3.61,193817,volby,,
10760,1099,2654,,20,9.56,513900,volby,,
10761,1099,829,,71,27.79,1493701,"psp, volby",Electoral alliance: Together (Spolu),
10762,1099,2,10761,,,,psp,,
10763,1099,1245,10761,,,,psp,,
10766,1099,2261,10767,,,,volby,,
10767,1099,2024,,37,15.62,839448,"psp, volby",,
10768,1099,2831,,0,4.68,251556,volby,,
10769,1099,2854,,0,1.33,71581,volby,,
10770,1099,2832,,0,2.76,148457,volby,,
10771,1099,196,,0,0.99,53334,volby,,
10772,1100,678,,30,24.19,1066892,knesset,,
10773,1100,2321,,17,13.93,614112,knesset,,
10774,1100,788,,9,7.17,316008,knesset,,
10775,1100,2725,,8,6.63,292257,knesset,,
10776,1100,2726,,7,6.21,273836,knesset,,
10777,1100,244,,7,6.09,268767,knesset,,
10778,1100,1303,,7,5.63,248391,knesset,,
10779,1100,265,10778,,,,,,
10780,1100,249,10778,,,,,,
10781,1100,2799,10775,,,,,,
10782,1100,1816,,7,5.63,248370,knesset,,
10783,1100,1357,,6,5.12,225641,knesset,,
10784,1100,2322,10783,,,,,,
10786,1100,732,,6,4.82,212583,knesset,Electoral alliance: Joint List,
10788,1100,2353,10786,,,,,,
10789,1100,805,10786,,,,,,
10790,1100,1150,10786,,,,,,
10791,1100,2835,,6,4.74,209161,knesset,,
10792,1100,1419,,6,4.59,202218,knesset,,
10793,1100,1846,,4,3.79,167064,knesset,,
10794,1101,1541,,75,26.18,837707,cik,,
10795,1101,2836,,51,17.66,565014,cik,,
10796,1101,1160,,43,15.01,480146,cik,,Included alliance members that met ParGov threshold or had already been included in the data set.
10797,1101,529,10796,,,,,,
10798,1101,982,10796,,,,,,
10799,1101,1570,10796,,,,,,
10800,1101,1548,10796,,,,,,
10801,1101,1286,,30,10.51,336306,cik,,
10802,1101,57,,27,9.45,302280,cik,,
10803,1101,2638,10802,,,,cik,,
10805,1101,2838,,14,4.72,150940,cik,,
10806,1101,2814,,0,1.3,42057,cik,,
10807,1101,2640,,0,2.45,78414,cik,,
10808,1101,2211,,0,2.37,75926,cik,Electoral alliance: Patriotic Coalition (Patriotična koalicija),
10809,1101,2637,10808,,,,cik,,
10811,1101,2840,,0,2.95,94515,cik,mandate holder for Bulgarian Summer (Balgarsko lyato),
10812,1101,2212,,0,3.64,116434,cik,,
10813,1103,368,,160,32.7,5556629,ceoc,,
10814,1103,1255,,119,33.83,5747410,ceoc,,
10815,1103,448,,32,7.66,1301615,ceoc,,
10816,1103,1259,,2,2.34,396988,ceoc,,
10817,1103,296,,25,17.87,3036348,ceoc,,
10818,1104,104,,48,26.3,783394,valg,,
10819,1104,1435,,36,20.4,607316,valg,,
10820,1104,702,,28,13.5,402961,valg,,
10821,1104,351,,21,11.6,346474,valg,,
10822,1104,81,,13,7.6,228063,valg,,
10823,1104,1638,,8,4.7,140931,valg,,
10824,1104,647,,8,4.6,137433,valg,,
10825,1104,2254,,3,3.9,117647,valg,,
10826,1104,1538,,3,3.8,113344,valg,,
10827,1104,474,,1,0.2,4950,valg,Patient Focus (Pasientfokus),
10828,1104,2816,,0,1.1,34068,valg,,
10829,1105,1006,,6,9.9,19825,mbl,,
10830,1105,2632,,6,8.8,17672,mbl,,
10831,1105,2205,,6,8.6,17233,mbl,,
10832,1105,2655,,3,5.4,10879,mbl,,
10833,1105,1342,,16,24.4,48708,mbl,,
10834,1105,210,,8,12.6,25114,mbl,,
10835,1105,1455,,13,17.3,34501,mbl,,
10836,1105,2633,,5,8.3,16628,mbl,,
10837,1102,2836,,65,24.08,657829,cik,,
10838,1102,1541,,63,23.51,642165,cik,,
10839,1102,1160,,36,13.39,365695,cik,,
10840,1102,57,,34,12.64,345331,cik,,
10841,1102,1286,,29,10.71,292514,cik,,
10842,1102,2838,,13,5.01,136885,cik,,
10843,1102,2640,,0,3.01,82147,cik,,
10844,1102,2840,,0,1.82,49833,cik,,
10845,1102,2212,,0,3.1,85795,,Electoral alliance: Bulgarian Patriots (Bŭlgarskite patrioti),
10847,1102,2638,10840,,,,cik,,
10850,1102,2364,10839,,,,,,
10852,1102,982,10839,,,,,,
10853,1102,1570,10839,,,,,,
10854,1102,1548,10839,,,,,,
10855,1106,2847,,67,25.67,673170,cik,,
10856,1106,1541,,59,22.74,596456,cik,,
10857,1106,1286,,34,13.0,341000,cik,,
10858,1106,1160,,26,10.21,267817,cik,,
10861,1106,2836,,25,9.52,249743,cik,,
10862,1106,57,,16,6.28,166968,cik,,
10863,1106,2638,10862,,,,cik,,
10866,1106,2640,,13,4.86,127568,cik,,
10867,1106,2838,,0,2.29,60055,cik,,
10868,1106,2212,,0,1.08,28322,cik,,
10869,1106,982,10858,,,,,,
10870,1106,1570,10858,,,,,,
10871,1106,1548,10858,,,,,,
10872,1106,2364,10858,,,,,,
10874,1103,2791,,0,4.9,840993,ceoc,,
10875,1022,2851,,0,0.52,292084,mic,,
10876,1097,2110,,0,0.39,40731,kiesraad,Code Orange (Code Oranje),
10877,1105,2852,,0,4.1,8181,,,
10878,1100,2308,,0,0.79,34883,cec,New Economic Party (NEP),
10879,1088,2216,,0,0.25,5495,elec-irl,Irish Freedom Party (IFP),
10880,1098,2853,,0,1.39,796788,mic,,
10881,1093,792,,0,1.12,65807,bic,,
10882,1093,5,,0,1.01,59465,,,
10883,1102,2637,10845,,,,,,
10884,1102,2211,10845,,,,,,
10885,1107,437,,,54.13,3060706,ovb,,
10886,1107,2660,,0,3.27,185052,ovb,,
10887,1107,2855,,0,1.04,58929,ovb,,
10888,1107,2745,,6,5.88,332487,"ovb, parlament-hu",,
10889,1107,921,10885,117,,,"ovb, parlament-hu",,
10890,1107,434,10885,18,,,parlament-hu,,
10891,1107,1591,10895,10,,,"ovb, parlament-hu",,
10892,1107,600,10895,10,,,"ovb, parlament-hu",,
10893,1107,2659,10895,10,,,"ovb, parlament-hu",,
10894,1107,403,10895,5,,,"ovb, parlament-hu",,
10895,1107,1970,,15,35.74,1947331,"ovb, parlament-hu",Electoral alliance Egységben Magyarországért (United for Hungary),"{""seats_alliance"": 57}"
10898,1108,179,,27,23.48,279897,voltive,,
10899,1108,1047,,8,6.86,81794,voltive,,
10900,1107,952,,1,,,ovb, German Minority in Hungary (Magyarországi németek orsazágos önkormányzata),
10901,1107,2349,10895,6,,,"ovb, parlament-hu",,
10902,1109,2788,,8,5.05,273687,cne,,
10903,1109,2374,,1,1.31,71232,cne,,
10904,1109,1781,,1,1.63,88152,cne,,
10905,1109,514,,6,4.41,238920,cne,,
10906,1109,1273,,72,28.41,1539415,cne,,
10907,1109,2789,,12,7.38,399659,cne,,
10909,1109,725,,120,42.5,2302601,cne,,
10910,1109,557,,5,4.52,244603,cne,,
10911,1109,251,10906,3,1.65,50636,cne,,
10912,1109,107,10906,2,0.51,28330,cne,,
10913,1109,1535,10905,,,,"cne, parlamento-pt",,
10914,1107,1617,,1,,,parlament-hu,,
10915,1110,177,,22,3.14,713574,ref,,
10916,1110,285,,10,2.33,530782,ref,,
10917,1110,270,,89,18.68,4248537,ref,,
10918,1110,2643,,245,25.75,5857364,ref,Electoral alliance: Ensemble (Ensemble Citoyens),
10919,1110,509,10918,,,,,,
10920,1110,658,,61,10.42,2370440,ref,,
10922,1110,2644,,131,25.66,5836079,ref,Electoral alliance: New Ecological and Social People's Union (Nouvelle Union populaire écologique et sociale NUPES),
10923,1110,873,10922,,,,,,
10924,1110,1539,10922,,,,,,
10925,1110,686,10922,,,,,,
10926,1110,947,,10,1.28,291384,ref,Regional Parties (Régionaliste),
10927,1110,2273,,3,0.87,198062,ref,,
10928,1110,1328,,1,0.85,192624,ref,,
10929,1111,1428,,,,,aec,,
10930,1111,1411,10929,27,23.89,3502713,aec,,
10931,1111,154,10929,21,8.0,1172515,aec,,
10932,1111,184,10929,10,3.6,528442,aec,,
10933,1111,1253,,77,32.58,4776030,aec,,
10934,1111,751,,4,12.25,1795985,aec,,
10935,1111,1912,,0,4.12,604536,aec,,
10936,1111,386,,0,4.96,727464,aec,,
10937,1111,1927,,0,1.73,252963,aec,,
10938,1111,2630,,1,0.25,36500,aec,,
10939,1111,2258,,1,0.38,55863,aec,,
10940,1111,1396,,10,5.29,776169,aec,,
10941,1108,2670,,5,4.46,53234,voltive,,
10942,1108,2856,,41,34.45,410769,voltive,,
10943,1108,706,,7,6.69,79709,voltive,,
10944,1108,199,,1,,,voltive,,
10945,1108,65,,1,,,voltive,,
10946,1110,2858,,4,1.25,283612,ref,,
10947,1110,2859,,1,0.9,249603,ref,Souvereignist Right (Droite Souverainiste),
10948,1110,2857,10918,,,,,,
10949,1110,401,10918,,,,,,
10950,1110,2083,,0,1.17,266412,ref,,
10951,1110,2813,,0,2.67,608314,ref,,
10952,1110,2860,,0,4.24,964775,ref,,
10954,1110,2862,10918,,,,,,
